ID,lon,lat
1665,17.2650980398,40.4547826406
1666,17.2663252349,40.4614008691
1667,17.2661424771,40.4587980428
1668,17.2654064688,40.4559720142
1669,17.2654823503,40.4556001687
1670,17.2654155762,40.4565225528
1671,17.2653258413,40.4550384409
1672,17.2657411692,40.4547347895
1673,17.2650932808,40.4528477737
1674,17.2651975837,40.45233868
1675,17.2668483528,40.4666355405
1676,17.2666969078,40.4662465255
1677,17.2668220775,40.4661420812
1678,17.2655842766,40.4568098916
1679,17.2668127232,40.4655496482
1680,17.2669402073,40.4649091548
1681,17.2652332949,40.4533046
1682,17.265226642,40.4532142917
1683,17.266368415,40.4622114456
1684,17.2667210635,40.462425868
1685,17.2658051129,40.4571141088
1686,17.2657986624,40.4568289326
1687,17.2667946868,40.4598095025
1688,17.2679016353,40.471842452
1689,17.2674434593,40.4700583687
1690,17.2680381603,40.4713710589
1691,17.2657785785,40.4564994662
1692,17.2658503474,40.4561322506
1693,17.2657599395,40.4552125631
1694,17.2663941283,40.4618256736
1695,17.2685252061,40.4686966056
1696,17.2672691024,40.4684449069
1697,17.2653413557,40.4534217203
1698,17.2670484157,40.4661310561
1699,17.2656934872,40.453076937
1700,17.2666633206,40.4619189128
1701,17.2655459335,40.454107524
1702,17.2655969764,40.4538310002
1703,17.2653231878,40.452014104
1704,17.2672601653,40.4680558493
1705,17.2674881707,40.4680966866
1706,17.265451054,40.453511424
1707,17.2674469444,40.4679288532
1708,17.2672280892,40.4675287717
1709,17.2660252445,40.4574907033
1710,17.2671860077,40.4668646658
1711,17.2673935882,40.4666015887
1712,17.2671655349,40.4664554119
1713,17.2659260152,40.4557609211
1714,17.2660984479,40.4553630085
1715,17.2673782771,40.4662925085
1716,17.2671531521,40.4662134023
1717,17.265661516,40.4536464407
1718,17.265937084,40.4533890568
1719,17.2673216349,40.4661199257
1720,17.266216946,40.4566616216
1721,17.2670597219,40.4644470952
1722,17.267207016,40.4639483703
1723,17.2665931167,40.4610868857
1724,17.2665828619,40.460840218
1725,17.2659037285,40.454470189
1726,17.2659925519,40.4541586174
1727,17.2664901789,40.4579786057
1728,17.2663458635,40.4580426093
1729,17.2666918398,40.4572602418
1730,17.2656184252,40.4523113392
1731,17.2668177963,40.4615910662
1732,17.2667217511,40.4610819552
1733,17.2673445795,40.4607668472
1734,17.2672953112,40.4648380501
1735,17.2679834264,40.4681352745
1736,17.2686901371,40.4678755
1737,17.2659518881,40.4536773015
1738,17.2662889134,40.4562945945
1739,17.2661680568,40.4550533067
1740,17.2669733632,40.4621104175
1741,17.2678556378,40.466103893
1742,17.2674413629,40.4654674725
1743,17.2672032417,40.4628460265
1744,17.2671131653,40.462494322
1745,17.2670598697,40.4623798111
1746,17.267772625,40.4647365947
1747,17.2678678548,40.4665820251
1748,17.2676062498,40.4664383999
1749,17.2666014318,40.4584893592
1750,17.2666637728,40.4583758279
1751,17.2678403654,40.466275326
1752,17.2671553285,40.462435943
1753,17.267859753,40.4622158187
1754,17.2661928709,40.4547215049
1755,17.2663522735,40.4545216085
1756,17.2667452116,40.4586975657
1757,17.266660881,40.4585889658
1758,17.2677955997,40.4623698522
1759,17.2667510238,40.4584833387
1760,17.2674103698,40.4635269791
1761,17.2679795105,40.4630815138
1762,17.2676348014,40.4560942721
1763,17.2662461006,40.4538074475
1764,17.2663277514,40.4535039962
1765,17.266303811,40.4548974545
1766,17.2664356565,40.4547272102
1767,17.2670582471,40.4591371475
1768,17.2668832342,40.4587206645
1769,17.266801,40.4583991428
1770,17.2663893898,40.4551141005
1771,17.2677991553,40.4637668047
1772,17.2662061665,40.4530774412
1773,17.2664857401,40.4528474802
1774,17.2693784292,40.4718212808
1775,17.2685465983,40.4716080944
1776,17.266909475,40.4585077267
1777,17.2664377068,40.4542140024
1778,17.2663364467,40.4540024919
1779,17.269533161,40.4713034045
1780,17.2671282298,40.4549618478
1781,17.2669572492,40.4586328769
1782,17.267609524,40.4583574065
1783,17.2671180567,40.4589284172
1784,17.2666044273,40.4538751633
1785,17.266460505,40.4532682023
1786,17.2683173887,40.4662575914
1787,17.2680862969,40.4664217722
1788,17.2682537851,40.4665660912
1789,17.2681810404,40.4668218269
1790,17.2670842204,40.4547286782
1791,17.2670183045,40.4544490238
1792,17.2668234946,40.4541136942
1793,17.266685783,40.4535857454
1794,17.2668080772,40.4532714445
1795,17.2674151029,40.4591046885
1796,17.2673646009,40.4592989253
1797,17.2673461643,40.4590402907
1798,17.267471203,40.459547489
1799,17.2686076,40.466079074
1800,17.2682022134,40.4653747059
1801,17.2666366595,40.45228207
1802,17.2687207735,40.466546836
1803,17.2685556684,40.466432978
1804,17.2677726914,40.4600170958
1805,17.2681460778,40.4594722026
1806,17.2681112038,40.4641670071
1807,17.2685416341,40.4646365458
1808,17.2680645684,40.4588505807
1809,17.2687142015,40.463486222
1810,17.2670931716,40.4537539419
1811,17.2701360399,40.4750709554
1812,17.268790993,40.4662400117
1813,17.2668800731,40.4525676778
1814,17.2669326999,40.4526924014
1815,17.2678450283,40.457567525
1816,17.2682086037,40.4566325286
1817,17.2669813847,40.4524320637
1818,17.2701456411,40.4750393202
1819,17.2684148384,40.4616258254
1820,17.2680267701,40.4606149834
1821,17.26788454,40.460386208
1822,17.2680621418,40.4604703695
1823,17.26705816,40.4528063038
1824,17.2671104155,40.4526753476
1825,17.2681613652,40.4607424955
1826,17.26718898,40.4532225607
1827,17.2670157839,40.452989546
1828,17.2682689763,40.4605326125
1829,17.2673081612,40.4540445612
1830,17.2675003515,40.4538732397
1831,17.2673640473,40.4524156812
1832,17.2672468412,40.4530258812
1833,17.2674486912,40.4543575692
1834,17.267533487,40.4541116438
1835,17.268499279,40.4624861272
1836,17.2685536719,40.4622315867
1837,17.2683438451,40.4608894735
1838,17.268502797,40.4612791143
1839,17.26752862,40.4535603877
1840,17.2692783768,40.466523815
1841,17.2690424,40.4663821009
1842,17.2686043143,40.4628420707
1843,17.2688304456,40.4626765855
1844,17.2692353221,40.466056178
1845,17.2689588006,40.4653433915
1846,17.269250082,40.4662229678
1847,17.2689103786,40.4629208294
1848,17.267635937,40.4546526853
1849,17.2684398321,40.4608854859
1850,17.2693050881,40.4646086356
1851,17.268618442,40.4611654004
1852,17.2686996451,40.4607358549
1853,17.2686540092,40.462142829
1854,17.2687697163,40.4620130786
1855,17.2688106341,40.4622327388
1856,17.2678223103,40.454073007
1857,17.267799089,40.4540057581
1858,17.2679185081,40.4546466666
1859,17.2684647118,40.4584152621
1860,17.2690443737,40.4579209754
1861,17.2688081921,40.4618162559
1862,17.2688668663,40.4615890286
1863,17.2692310366,40.4610976528
1864,17.2689680697,40.4619801035
1865,17.2689304883,40.4619192342
1866,17.2699848101,40.4685964308
1867,17.2698127581,40.4685018188
1868,17.2695651107,40.4665937147
1869,17.2694816819,40.4663621296
1870,17.2690152482,40.4624124177
1871,17.268956567,40.4621013743
1872,17.269063821,40.4621767513
1873,17.269471444,40.4661317913
1874,17.2705732777,40.4724970314
1875,17.2689847226,40.4618116639
1876,17.2696124263,40.4660419163
1877,17.2688285196,40.4602514813
1878,17.2679222332,40.4543606266
1879,17.2680786125,40.4545480942
1880,17.2679020623,40.4541531502
1881,17.2684183389,40.4541083313
1882,17.2681392763,40.4542917738
1883,17.2696996765,40.4616099426
1884,17.2690860067,40.4619981168
1885,17.2697982959,40.4677992876
1886,17.2695494376,40.4672282267
1887,17.2691362187,40.4627545422
1888,17.269732035,40.4666802617
1889,17.2697100524,40.4664327669
1890,17.2692495902,40.4630776755
1891,17.2688505985,40.4589617507
1892,17.2688267869,40.4586167584
1893,17.2698997654,40.4682348857
1894,17.2681465315,40.4546892147
1895,17.2681834706,40.4545170947
1896,17.2712203433,40.4681872362
1897,17.2698757013,40.4679421584
1898,17.2698702128,40.4678203213
1899,17.2698403032,40.4672349732
1900,17.2695544175,40.4623992201
1901,17.2693280746,40.462771998
1902,17.2691488639,40.46228071
1903,17.270687369,40.4737301162
1904,17.2682413147,40.4548622919
1905,17.2682875216,40.4546650279
1906,17.2699617915,40.4678383577
1907,17.2694939426,40.4622433128
1908,17.2691755028,40.4621211143
1909,17.2693654782,40.4598874489
1910,17.2688596164,40.4592851147
1911,17.2693419328,40.4633356739
1912,17.2693882193,40.4632402916
1913,17.2696037008,40.4617726561
1914,17.2694644327,40.4634413911
1915,17.2694109363,40.4636630819
1916,17.2690327594,40.4606087029
1917,17.2699513907,40.4603813303
1918,17.2698450532,40.4664159014
1919,17.2697585472,40.4661211305
1920,17.2687464081,40.4551482218
1921,17.2684728206,40.4552484153
1922,17.2707728732,40.4737231288
1923,17.2710309513,40.4733471911
1924,17.2698734542,40.4666763507
1925,17.2682931746,40.4544777454
1926,17.2699384516,40.4660266018
1927,17.2697052878,40.4653756856
1928,17.2692350386,40.4606372857
1929,17.2712895721,40.4679745626
1930,17.2710587084,40.4677733834
1931,17.2691404025,40.4592044705
1932,17.2685958178,40.4543744228
1933,17.2695597845,40.4632306053
1934,17.2700142254,40.4648350552
1935,17.2696362753,40.46449151
1936,17.2699801752,40.4642884082
1937,17.2695822413,40.464067205
1938,17.2708589634,40.4737159295
1939,17.2708495578,40.4672375663
1940,17.2700179923,40.4665769393
1941,17.2696152451,40.4636657612
1942,17.2711553071,40.4733969015
1943,17.2712505092,40.4736377403
1944,17.269655061,40.4633509222
1945,17.2691387931,40.458880443
1946,17.2695644816,40.4583956196
1947,17.2701850202,40.4664938595
1948,17.2700617976,40.4662953154
1949,17.2699677246,40.4631991881
1950,17.2688691079,40.4558321344
1951,17.2702750084,40.4661836415
1952,17.2702471024,40.4660125446
1953,17.2700921622,40.460481667
1954,17.2686391198,40.4535873384
1955,17.2704306203,40.4664834069
1956,17.2704705466,40.4670464339
1957,17.2694333144,40.4591225913
1958,17.2694007421,40.4567943447
1959,17.2690297892,40.4562522406
1960,17.2702169432,40.4621661482
1961,17.2691351998,40.4561978904
1962,17.2690084454,40.4561578946
1963,17.2691480037,40.4560913664
1964,17.2689453218,40.454275923
1965,17.2689095234,40.4541732294
1966,17.2695429166,40.4567305641
1967,17.269207571,40.4561709937
1968,17.2714236733,40.4730545111
1969,17.2724339319,40.4720657729
1970,17.2707199533,40.4659922525
1971,17.2704407111,40.4654154362
1972,17.2693651324,40.4560992037
1973,17.2707917366,40.4664680149
1974,17.2705483989,40.4663242027
1975,17.2707785166,40.4661584069
1976,17.2690254697,40.4541820742
1977,17.2715118691,40.4733907188
1978,17.2715948025,40.4734516205
1979,17.2715265151,40.4732035887
1980,17.2721661428,40.4724610728
1981,17.270624907,40.4648212987
1982,17.2703761214,40.4645455592
1983,17.2692669667,40.4550211091
1984,17.2692556784,40.4541621068
1985,17.2705777467,40.4642461291
1986,17.2703217985,40.463693516
1987,17.271638548,40.4733179004
1988,17.2709256494,40.4630153725
1989,17.27309439,40.4725739178
1990,17.2716758071,40.47338128
1991,17.2727693454,40.4723224951
1992,17.2696178457,40.4558607486
1993,17.269479099,40.4559209246
1994,17.2696376231,40.4559740242
1995,17.2697397365,40.4573655385
1996,17.2698197857,40.457295522
1997,17.2697771826,40.4575113418
1998,17.2698660768,40.457448491
1999,17.2700289664,40.4578612829
2000,17.2698391582,40.457657896
2001,17.2713887593,40.4659610688
2002,17.2709453508,40.4658521182
2003,17.2699297397,40.457578123
2004,17.2712549575,40.4664483035
2005,17.2710221503,40.4663022099
2006,17.27130307,40.4653621687
2007,17.2708953037,40.4652689978
2008,17.271244743,40.466135021
2009,17.2699473723,40.4573686626
2010,17.2710657863,40.4648087508
2011,17.2708268185,40.4645216464
2012,17.2712332283,40.4642041136
2013,17.2705370448,40.4617823877
2014,17.2706202962,40.4614519962
2015,17.2699762632,40.4575220525
2016,17.2699839143,40.4574779791
2017,17.2701690855,40.455723819
2018,17.2700831873,40.4575660602
2019,17.2701125184,40.45741806
2020,17.2713129552,40.4619605993
2021,17.2702086673,40.4581034257
2022,17.2700814553,40.4581426696
2023,17.2702543574,40.4582499046
2024,17.2702881558,40.4584405697
2025,17.2702381039,40.457768954
2026,17.2701943305,40.4575024909
2027,17.2709883483,40.4572330287
2028,17.2703314757,40.4581264349
2029,17.2704062184,40.4579969857
2030,17.2705044987,40.4584068424
2031,17.2703485656,40.4581973858
2032,17.2705189564,40.4586356251
2033,17.2704234124,40.4586874767
2034,17.2708399146,40.4617771911
2035,17.2705648849,40.4588194514
2036,17.2707067087,40.4592800213
2037,17.2708387968,40.4615434031
2038,17.2713084009,40.4613339244
2039,17.2705182688,40.4581301399
2040,17.2717146548,40.4664287181
2041,17.2714778485,40.4662811055
2042,17.2715011015,40.4647968032
2043,17.271023671,40.4616318267
2044,17.2717009142,40.4661121551
2045,17.2705209938,40.45790429
2046,17.2708059348,40.4604696195
2047,17.2708165406,40.4603388833
2048,17.2706618653,40.4586836925
2049,17.2708461509,40.4600683406
2050,17.2715680013,40.4598016325
2051,17.2709317718,40.4603282215
2052,17.2709081247,40.4602873486
2053,17.2709468902,40.4603886232
2054,17.2711712027,40.4604216629
2055,17.2712653,40.4589849294
2056,17.2706859882,40.4580000699
2057,17.2707435124,40.4579227909
2058,17.2707662126,40.4580717394
2059,17.271189031,40.4603246262
2060,17.2721192949,40.4659270561
2061,17.2717740075,40.4653659967
2062,17.2721425773,40.4647789813
2063,17.2716959653,40.4644856644
2064,17.2721914399,40.466409758
2065,17.2719380525,40.4662598258
2066,17.2723310437,40.4676904091
2067,17.2708614016,40.4579871245
2068,17.2709866317,40.458016353
2069,17.2716533608,40.4638998828
2070,17.2709595089,40.4579317746
2071,17.2721770793,40.4660903401
2072,17.2720814824,40.4636012097
2073,17.2716083504,40.4632633084
2074,17.272020274,40.4628206152
2075,17.2711984488,40.4579494896
2076,17.2732246476,40.4715165752
2077,17.2733455657,40.4715642437
2078,17.2716113407,40.4604904473
2079,17.2718253781,40.4601983237
2080,17.2725821728,40.4677680501
2081,17.2730853419,40.4676960565
2082,17.2717522424,40.4609855376
2083,17.2722575598,40.4608511244
2084,17.2726832999,40.4678378058
2085,17.2714880352,40.4580838648
2086,17.2714862748,40.458463507
2087,17.271436341,40.4579000191
2088,17.2725277486,40.4664037342
2089,17.2724310718,40.4662398831
2090,17.2724195062,40.4659969569
2091,17.2726164139,40.4660583177
2092,17.2725258241,40.4659122067
2093,17.2719159793,40.4615439583
2094,17.2723825139,40.4611519585
2095,17.2730712058,40.4679088433
2096,17.274041735,40.4690600394
2097,17.272107121,40.4618617029
2098,17.2716534151,40.4580073239
2099,17.2719315812,40.4577690729
2100,17.2731271087,40.465886285
2101,17.2725976696,40.4653373691
2102,17.2728089177,40.4647544702
2103,17.2725589213,40.4645925016
2104,17.2723438959,40.4622989922
2105,17.2727596339,40.461765767
2106,17.2727539313,40.4646594491
2107,17.2725540881,40.4640043081
2108,17.2724936567,40.46316045
2109,17.2735471505,40.4711632145
2110,17.2735179254,40.4711125569
2111,17.2737769935,40.4708896929
2112,17.2735565279,40.4708198971
2113,17.2736906553,40.4712599778
2114,17.2735895715,40.4711971466
2115,17.2740379934,40.4708067048
2116,17.2724670617,40.4588454448
2117,17.2722397974,40.4598536944
2118,17.2726673545,40.4597364162
2119,17.2722840085,40.4594193467
2120,17.2735469067,40.4681814257
2121,17.2736127516,40.4681046666
2122,17.2739036933,40.4712944857
2123,17.2741965651,40.4709009827
2124,17.2738662267,40.4706088907
2125,17.2740444511,40.4646918701
2126,17.2746395212,40.4711790535
2127,17.2744147745,40.4709852303
2128,17.2741528172,40.4705645965
2129,17.2740349379,40.4705280037
2130,17.274154463,40.467892812
2131,17.2736273052,40.4677393026
2132,17.2728051042,40.4591759309
2133,17.2727557008,40.4605921875
2134,17.2732814383,40.4630518746
2135,17.2739440133,40.4683623663
2136,17.2740878723,40.4693344112
2137,17.2738792655,40.4677547417
2138,17.2737627694,40.4676763634
2139,17.2728991805,40.460952487
2140,17.2741843713,40.4703869392
2141,17.2730427505,40.4610414131
2142,17.2739140882,40.4676972704
2143,17.2737149158,40.4667403204
2144,17.2740061511,40.4658486986
2145,17.2743243092,40.4703694155
2146,17.2743236668,40.4694133435
2147,17.2744641589,40.4684759978
2148,17.2732363045,40.4613532426
2149,17.2733727353,40.4605970014
2150,17.2744404589,40.4678392872
2151,17.2744704669,40.4702898407
2152,17.2736637606,40.4616383162
2153,17.273031776,40.4589297777
2154,17.273014356,40.4587190673
2155,17.2745466192,40.4703638889
2156,17.2732078057,40.4601135688
2157,17.2731936975,40.4599786505
2158,17.2736666176,40.4597219767
2159,17.273334281,40.4601512173
2160,17.2728118735,40.4596445036
2161,17.2732613566,40.4597286887
2162,17.2746453397,40.4702074614
2163,17.2732631659,40.4591205436
2164,17.2731788684,40.4592619439
2165,17.2732126387,40.4594658956
2166,17.2746727976,40.4694135296
2167,17.2747834731,40.4700973314
2168,17.2740597379,40.4638171294
2169,17.2741079155,40.463553161
2170,17.2735714403,40.4605564865
2171,17.2736545437,40.4604261881
2172,17.2748900134,40.4706508528
2173,17.2748309452,40.4704854568
2174,17.2747946176,40.4690569381
2175,17.2747514702,40.4686504171
2176,17.2749244002,40.4702670813
2177,17.2749199827,40.4699768026
2178,17.2749959249,40.4705776967
2179,17.2748810611,40.4695814676
2180,17.2749317991,40.4692778039
2181,17.2746486292,40.4681127236
2182,17.2747436417,40.4680479041
2183,17.2746438175,40.4659467582
2184,17.2747162442,40.4658233366
2185,17.2747756175,40.4682029075
2186,17.2747977278,40.4684236496
2187,17.2748148215,40.4681253945
2188,17.2749444581,40.4688575707
2189,17.2749626067,40.4685538148
2190,17.2755001254,40.469464036
2191,17.2749570711,40.4698505026
2192,17.2751488802,40.4694252915
2193,17.28187423,40.47007115
2193,17.28132931,40.47026524
2193,17.28078437,40.4704593
2193,17.28023935,40.47065324
2193,17.27969432,40.47084717
2193,17.27917309,40.47106091
2193,17.27881961,40.47141781
2193,17.2783332,40.47167791
2193,17.27792668,40.4719996
2193,17.27733227,40.47206798
2193,17.2767369,40.47206976
2193,17.27623091,40.47182683
2193,17.27570069,40.4716128
2193,17.2753277,40.47126256
2193,17.27513823,40.47083381
2193,17.27510806,40.47037519
2193,17.27502274,40.46994793
2193,17.278422944,40.4715932513
2194,17.2739609322,40.4611749732
2195,17.2740733665,40.4605005088
2196,17.2749079091,40.4680675092
2197,17.2740752517,40.4618374919
2198,17.273870583,40.4618570965
2199,17.2747477391,40.4642033263
2200,17.2743851366,40.4638339249
2201,17.2743077029,40.4626134039
2202,17.2742058448,40.4626647726
2203,17.2741257261,40.4622848219
2204,17.2751092028,40.4691254882
2205,17.2745265466,40.4634536118
2206,17.2750481444,40.4682580779
2207,17.274911902,40.4670743129
2208,17.2743741008,40.4628604161
2209,17.2743541376,40.462775045
2210,17.2751058934,40.4687989344
2211,17.2757066722,40.4689078073
2212,17.274434821,40.4627629097
2213,17.2748856597,40.4659863709
2214,17.2746201036,40.4630255111
2215,17.2744758474,40.4628097761
2216,17.2746435119,40.4627234699
2217,17.2752528848,40.4663479854
2218,17.2750256977,40.4658639962
2219,17.2747333177,40.4632466335
2220,17.2750925104,40.4658170812
2221,17.274811602,40.4632943485
2222,17.2748277849,40.4630362369
2223,17.2754243244,40.465801371
2224,17.2750818658,40.4652282681
2225,17.27486998,40.4639523984
2226,17.2749391143,40.4632924717
2227,17.2751191391,40.4646501859
2228,17.2750398971,40.4645634436
2229,17.275203345,40.4625931588
2230,17.2748173662,40.4626796415
2231,17.2751190962,40.4623758245
2232,17.2748360925,40.4627650738
2233,17.2749469524,40.4630450625
2234,17.2751693375,40.4645540221
2235,17.2753566481,40.4646302735
2236,17.2752567537,40.463962978
2237,17.2757440956,40.4629748384
2238,17.2761326164,40.4689081142
2239,17.2762891209,40.4688750786
2240,17.2757639987,40.4634587295
2241,17.2755699066,40.4646521233
2242,17.2757405404,40.466039498
2243,17.2756618238,40.4652251934
2244,17.2760629951,40.4657835916
2245,17.2758086333,40.4663833657
2246,17.2759731998,40.4646327008
2247,17.2763400518,40.4686986711
2248,17.2756512246,40.4624404738
2249,17.2764834297,40.4686489566
2250,17.2765924217,40.46849582
2251,17.2758197061,40.4623441514
2252,17.276628807,40.468598132
2253,17.2767693757,40.4684707271
2254,17.2782553104,40.4678921651
2255,17.2768279899,40.4657558604
2256,17.2763698228,40.4651938832
2257,17.2767374023,40.4645934007
2258,17.2762706846,40.4640238767
2259,17.2781941035,40.4676072017
2260,17.2764991464,40.4634147026
2261,17.2761930565,40.4630491669
2262,17.2776057277,40.4657231042
2263,17.2771984575,40.4651552519
2264,17.2774158773,40.464560577
2265,17.2771273591,40.464219036
2266,17.2782698338,40.4656958365
2267,17.2779395517,40.4653038393
2268,17.2386147631,40.4703378799
2269,17.2386760409,40.4706519372
2270,17.2423810283,40.4743145674
2271,17.2431269622,40.4743117814
2272,17.2431270323,40.4743119532
2273,17.2431270556,40.4743120103
2273,17.2431270556,40.4743120103
2273,17.2431270556,40.4743120103
2273,17.2431270556,40.4743120103
2274,17.2431270558,40.4743120107
2275,17.2431270556,40.4743120103
2276,17.2431270556,40.4743120103
2277,17.2431270556,40.4743120103
2277,17.2431270556,40.4743120103
2278,17.2431270556,40.4743120103
2279,17.2431270556,40.4743120103
2280,17.2431270556,40.4743120103
2280,17.2431270556,40.4743120103
2281,17.2431270556,40.4743120103
2282,17.2431270324,40.4743119535
2283,17.2431270485,40.4743119494
2284,17.2431270556,40.4743120103
2285,17.2431273538,40.474312697
2286,17.2431275411,40.4743130232
2287,17.2431273599,40.4743127562
2288,17.2431274301,40.4743129284
2289,17.2431273991,40.4743128417
2290,17.2431275288,40.4743131575
2291,17.2431275711,40.4743132413
2292,17.243127606,40.4743133279
2293,17.2431284078,40.4743149534
2294,17.243128358,40.4743145732
2295,17.2431288301,40.4743158656
2296,17.2431289212,40.474316032
2297,17.243129467,40.4743167975
2298,17.2431292292,40.4743159569
2299,17.2431293461,40.4743168075
2300,17.2431294372,40.4743169739
2301,17.2431308831,40.4743189764
2302,17.2431303895,40.4743176628
2303,17.2431309439,40.4743194213
2304,17.2431310486,40.4743195829
2305,17.2431310002,40.474319501
2306,17.243131193,40.4743197974
2307,17.243131252,40.4743198752
2308,17.2431313042,40.4743199565
2309,17.243132355,40.4743210986
2310,17.2431428193,40.474314094
2311,17.2431330331,40.4743223167
2312,17.2431331572,40.4743224702
2313,17.2431679031,40.474249758
2314,17.2435996822,40.4742487747
2315,17.250308137,40.4690900064
2316,17.250869157,40.469111331
2317,17.2513178867,40.4695654341
2318,17.250358451,40.4696920453
2319,17.2515353663,40.4699289352
2320,17.2510704873,40.4700112095
2321,17.2563398189,40.4512112836
2322,17.2657931885,40.4520086338
2323,17.2724949324,40.4580518044
